id,priority,requires_water,requires_electricity,requires_basic_resources,produces_electricity,produces_water,produces_data,produces_basic_resources,resources_water,resources_electricity,resources_data,resources_basic_resources,type_Hospital,type_Magazine,type_PowerPlant,type_WaterPlant,status_offline
DATA_011,1,5.0,12.0,0.0,0.0,0.0,51.0,0.0,9.0,13,0.0,0.0,False,False,False,False,False
DATA_012,1,3.0,10.0,0.0,0.0,0.0,42.0,0.0,9.0,5,0.0,0.0,False,False,False,False,False
DATA_013,1,4.0,9.0,0.0,0.0,0.0,41.0,0.0,1.0,7,0.0,0.0,False,False,False,False,False
DATA_014,1,3.0,9.0,0.0,0.0,0.0,55.0,0.0,8.0,14,0.0,0.0,False,False,False,False,False
DATA_015,1,4.0,11.0,0.0,0.0,0.0,50.0,0.0,4.0,6,0.0,0.0,False,False,False,False,False
DATA_016,1,6.0,12.0,0.0,0.0,0.0,20.0,0.0,6.0,6,0.0,0.0,False,False,False,False,False
DATA_017,1,1.0,12.0,0.0,0.0,0.0,30.0,0.0,9.0,9,0.0,0.0,False,False,False,False,False
DATA_018,1,4.0,9.0,0.0,0.0,0.0,29.0,0.0,3.0,12,0.0,0.0,False,False,False,False,False
MAG_001,2,0.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,2,0.0,168.0,False,True,False,False,False
MAG_002,2,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,9,0.0,251.0,False,True,False,False,False
MAG_003,2,0.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,3,0.0,248.0,False,True,False,False,False
MAG_004,2,0.0,5.0,0.0,0.0,0.0,0.0,18.0,0.0,10,0.0,119.0,False,True,False,False,False
MAG_005,2,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,4,0.0,205.0,False,True,False,False,False
MAG_006,2,0.0,5.0,0.0,0.0,0.0,0.0,22.0,0.0,1,0.0,198.0,False,True,False,False,False
MAG_007,2,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,5,0.0,233.0,False,True,False,False,False
MAG_008,2,0.0,5.0,0.0,0.0,0.0,0.0,25.0,0.0,2,0.0,264.0,False,True,False,False,False
MAG_009,2,0.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,9,0.0,224.0,False,True,False,False,False
MAG_010,2,0.0,6.0,0.0,0.0,0.0,0.0,11.0,0.0,0,0.0,99.0,False,True,False,False,False
MAG_011,2,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,10,0.0,186.0,False,True,False,False,False
MAG_012,2,0.0,4.0,0.0,0.0,0.0,0.0,19.0,0.0,2,0.0,91.0,False,True,False,False,False
MAG_013,2,0.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,5,0.0,147.0,False,True,False,False,False
MAG_014,2,0.0,5.0,0.0,0.0,0.0,0.0,22.0,0.0,2,0.0,252.0,False,True,False,False,False
MAG_015,2,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,2,0.0,151.0,False,True,False,False,False
MAG_016,2,0.0,6.0,0.0,0.0,0.0,0.0,20.0,0.0,2,0.0,221.0,False,True,False,False,False
MAG_017,2,0.0,6.0,0.0,0.0,0.0,0.0,18.0,0.0,7,0.0,124.0,False,True,False,False,False
MAG_018,2,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,4,0.0,162.0,False,True,False,False,False
MAG_019,2,0.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,6,0.0,127.0,False,True,False,False,False
MAG_020,2,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,5,0.0,78.0,False,True,False,False,False
MAG_021,2,0.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,7,0.0,58.0,False,True,False,False,False
MAG_022,2,0.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0,1,0.0,173.0,False,True,False,False,False
HOSP_001,1,8.0,6.0,9.0,0.0,0.0,0.0,0.0,7.0,10,0.0,32.0,True,False,False,False,False
HOSP_002,1,6.0,11.0,7.0,0.0,0.0,0.0,0.0,6.0,7,0.0,43.0,True,False,False,False,False
HOSP_003,1,3.0,11.0,7.0,0.0,0.0,0.0,0.0,5.0,10,0.0,22.0,True,False,False,False,False
HOSP_004,1,3.0,12.0,5.0,0.0,0.0,0.0,0.0,6.0,5,0.0,78.0,True,False,False,False,False
HOSP_005,1,4.0,10.0,5.0,0.0,0.0,0.0,0.0,6.0,5,0.0,68.0,True,False,False,False,False
HOSP_006,1,5.0,6.0,5.0,0.0,0.0,0.0,0.0,10.0,10,0.0,70.0,True,False,False,False,False
HOSP_007,1,5.0,8.0,3.0,0.0,0.0,0.0,0.0,9.0,8,0.0,27.0,True,False,False,False,False
HOSP_008,1,8.0,8.0,9.0,0.0,0.0,0.0,0.0,5.0,9,0.0,30.0,True,False,False,False,False
HOSP_009,1,4.0,12.0,6.0,0.0,0.0,0.0,0.0,7.0,6,0.0,70.0,True,False,False,False,False
HOSP_010,1,6.0,10.0,3.0,0.0,0.0,0.0,0.0,10.0,6,0.0,79.0,True,False,False,False,False
POWER_001,2,5.0,0.0,0.0,16.0,0.0,0.0,0.0,64.0,0,0.0,0.0,False,False,True,False,False
POWER_002,2,7.0,0.0,0.0,59.0,0.0,0.0,0.0,97.0,0,0.0,0.0,False,False,True,False,False
POWER_003,2,7.0,0.0,0.0,50.0,0.0,0.0,0.0,99.0,0,0.0,0.0,False,False,True,False,False
POWER_004,2,3.0,0.0,0.0,54.0,0.0,0.0,0.0,52.0,0,0.0,0.0,False,False,True,False,False
POWER_005,2,9.0,0.0,0.0,28.0,0.0,0.0,0.0,92.0,0,0.0,0.0,False,False,True,False,False
POWER_006,2,10.0,0.0,0.0,27.0,0.0,0.0,0.0,110.0,0,0.0,0.0,False,False,True,False,False
POWER_007,2,8.0,0.0,0.0,56.0,0.0,0.0,0.0,59.0,0,0.0,0.0,False,False,True,False,False
POWER_008,2,9.0,0.0,0.0,17.0,0.0,0.0,0.0,41.0,0,0.0,0.0,False,False,True,False,False
POWER_009,2,10.0,0.0,0.0,25.0,0.0,0.0,0.0,91.0,0,0.0,0.0,False,False,True,False,False
POWER_010,2,10.0,0.0,0.0,55.0,0.0,0.0,0.0,123.0,0,0.0,0.0,False,False,True,False,False
POWER_011,2,6.0,0.0,0.0,45.0,0.0,0.0,0.0,93.0,0,0.0,0.0,False,False,True,False,False
POWER_012,2,6.0,0.0,0.0,40.0,0.0,0.0,0.0,89.0,0,0.0,0.0,False,False,True,False,False
POWER_013,2,2.0,0.0,0.0,40.0,0.0,0.0,0.0,120.0,0,0.0,0.0,False,False,True,False,False
POWER_014,2,8.0,0.0,0.0,18.0,0.0,0.0,0.0,53.0,0,0.0,0.0,False,False,True,False,False
POWER_015,2,10.0,0.0,0.0,19.0,0.0,0.0,0.0,44.0,0,0.0,0.0,False,False,True,False,False
POWER_016,2,4.0,0.0,0.0,33.0,0.0,0.0,0.0,73.0,0,0.0,0.0,False,False,True,False,False
POWER_017,2,4.0,0.0,0.0,58.0,0.0,0.0,0.0,99.0,0,0.0,0.0,False,False,True,False,False
POWER_018,2,3.0,0.0,0.0,45.0,0.0,0.0,0.0,60.0,0,0.0,0.0,False,False,True,False,False
WATER_001,2,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,8,0.0,0.0,False,False,False,True,True
WATER_002,2,0.0,4.0,0.0,0.0,18.0,0.0,0.0,0.0,17,0.0,0.0,False,False,False,True,False
WATER_003,2,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,24,0.0,0.0,False,False,False,True,False
WATER_004,2,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,25,0.0,0.0,False,False,False,True,False
WATER_005,2,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,37,0.0,0.0,False,False,False,True,False
WATER_006,2,0.0,10.0,0.0,0.0,24.0,0.0,0.0,0.0,28,0.0,0.0,False,False,False,True,False
WATER_007,2,0.0,8.0,0.0,0.0,19.0,0.0,0.0,0.0,8,0.0,0.0,False,False,False,True,False
WATER_008,2,0.0,9.0,0.0,0.0,24.0,0.0,0.0,0.0,16,0.0,0.0,False,False,False,True,False
WATER_009,2,0.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,28,0.0,0.0,False,False,False,True,False
WATER_010,2,0.0,9.0,0.0,0.0,13.0,0.0,0.0,0.0,19,0.0,0.0,False,False,False,True,False
WATER_011,2,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,26,0.0,0.0,False,False,False,True,False
WATER_012,2,0.0,6.0,0.0,0.0,17.0,0.0,0.0,0.0,12,0.0,0.0,False,False,False,True,False
WATER_013,2,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,21,0.0,0.0,False,False,False,True,False
WATER_014,2,0.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,13,0.0,0.0,False,False,False,True,False
WATER_015,2,0.0,4.0,0.0,0.0,23.0,0.0,0.0,0.0,36,0.0,0.0,False,False,False,True,False
WATER_016,2,0.0,4.0,0.0,0.0,19.0,0.0,0.0,0.0,33,0.0,0.0,False,False,False,True,False
WATER_017,2,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,28,0.0,0.0,False,False,False,True,False
WATER_018,2,0.0,7.0,0.0,0.0,14.0,0.0,0.0,0.0,10,0.0,0.0,False,False,False,True,False
WATER_019,2,0.0,8.0,0.0,0.0,22.0,0.0,0.0,0.0,16,0.0,0.0,False,False,False,True,False
WATER_020,2,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,2,0.0,0.0,False,False,False,True,True
WATER_021,2,0.0,7.0,0.0,0.0,25.0,0.0,0.0,0.0,6,0.0,0.0,False,False,False,True,False
WATER_022,2,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,27,0.0,0.0,False,False,False,True,False
WATER_023,2,0.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,39,0.0,0.0,False,False,False,True,False
WATER_024,2,0.0,8.0,0.0,0.0,17.0,0.0,0.0,0.0,23,0.0,0.0,False,False,False,True,False
WATER_025,2,0.0,10.0,0.0,0.0,22.0,0.0,0.0,0.0,11,0.0,0.0,False,False,False,True,False
WATER_026,2,0.0,5.0,0.0,0.0,22.0,0.0,0.0,0.0,39,0.0,0.0,False,False,False,True,False
WATER_027,2,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,36,0.0,0.0,False,False,False,True,False
WATER_028,2,0.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,34,0.0,0.0,False,False,False,True,False
WATER_029,2,0.0,9.0,0.0,0.0,17.0,0.0,0.0,0.0,25,0.0,0.0,False,False,False,True,False
WATER_030,2,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,26,0.0,0.0,False,False,False,True,False
DATA_001,1,4.0,10.0,0.0,0.0,0.0,59.0,0.0,8.0,10,0.0,0.0,False,False,False,False,False
DATA_002,1,2.0,9.0,0.0,0.0,0.0,29.0,0.0,10.0,13,0.0,0.0,False,False,False,False,False
DATA_003,1,1.0,11.0,0.0,0.0,0.0,50.0,0.0,4.0,12,0.0,0.0,False,False,False,False,False
DATA_004,1,0.0,9.0,0.0,0.0,0.0,54.0,0.0,10.0,10,0.0,0.0,False,False,False,False,False
DATA_005,1,6.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,12,0.0,0.0,False,False,False,False,False
DATA_006,1,0.0,8.0,0.0,0.0,0.0,45.0,0.0,2.0,13,0.0,0.0,False,False,False,False,False
DATA_007,1,2.0,12.0,0.0,0.0,0.0,34.0,0.0,3.0,10,0.0,0.0,False,False,False,False,False
DATA_008,1,4.0,12.0,0.0,0.0,0.0,58.0,0.0,4.0,7,0.0,0.0,False,False,False,False,False
DATA_009,1,6.0,11.0,0.0,0.0,0.0,34.0,0.0,3.0,11,0.0,0.0,False,False,False,False,False
DATA_010,1,2.0,10.0,0.0,0.0,0.0,22.0,0.0,6.0,7,0.0,0.0,False,False,False,False,False
DATA_011,1,1.0,10.0,0.0,0.0,0.0,53.0,0.0,9.0,7,0.0,0.0,False,False,False,False,False
DATA_012,1,1.0,10.0,0.0,0.0,0.0,45.0,0.0,3.0,11,0.0,0.0,False,False,False,False,False
DATA_013,1,5.0,12.0,0.0,0.0,0.0,23.0,0.0,3.0,10,0.0,0.0,False,False,False,False,False
DATA_014,1,6.0,12.0,0.0,0.0,0.0,24.0,0.0,3.0,10,0.0,0.0,False,False,False,False,False
DATA_015,1,0.0,10.0,0.0,0.0,0.0,58.0,0.0,1.0,9,0.0,0.0,False,False,False,False,False
DATA_016,1,4.0,10.0,0.0,0.0,0.0,34.0,0.0,3.0,9,0.0,0.0,False,False,False,False,False
DATA_017,1,2.0,8.0,0.0,0.0,0.0,34.0,0.0,8.0,10,0.0,0.0,False,False,False,False,False
DATA_018,1,2.0,12.0,0.0,0.0,0.0,28.0,0.0,7.0,13,0.0,0.0,False,False,False,False,False
MAG_001,2,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,5,0.0,100.0,False,True,False,False,False
MAG_002,2,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,7,0.0,123.0,False,True,False,False,False
MAG_003,2,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,8,0.0,240.0,False,True,False,False,False
MAG_004,2,0.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0,1,0.0,152.0,False,True,False,False,False
MAG_005,2,0.0,5.0,0.0,0.0,0.0,0.0,25.0,0.0,2,0.0,117.0,False,True,False,False,False
MAG_006,2,0.0,3.0,0.0,0.0,0.0,0.0,24.0,0.0,8,0.0,270.0,False,True,False,False,False
MAG_007,2,0.0,5.0,0.0,0.0,0.0,0.0,23.0,0.0,5,0.0,82.0,False,True,False,False,False
MAG_008,2,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,4,0.0,285.0,False,True,False,False,False
MAG_009,2,0.0,4.0,0.0,0.0,0.0,0.0,21.0,0.0,3,0.0,253.0,False,True,False,False,False
MAG_010,2,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,4,0.0,127.0,False,True,False,False,False
MAG_011,2,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,6,0.0,196.0,False,True,False,False,False
MAG_012,2,0.0,4.0,0.0,0.0,0.0,0.0,24.0,0.0,2,0.0,55.0,False,True,False,False,True
MAG_013,2,0.0,6.0,0.0,0.0,0.0,0.0,24.0,0.0,7,0.0,212.0,False,True,False,False,False
MAG_014,2,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,9,0.0,240.0,False,True,False,False,False
MAG_015,2,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,8,0.0,180.0,False,True,False,False,True
MAG_016,2,0.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0,2,0.0,185.0,False,True,False,False,False
MAG_017,2,0.0,5.0,0.0,0.0,0.0,0.0,18.0,0.0,5,0.0,299.0,False,True,False,False,False
MAG_018,2,0.0,6.0,0.0,0.0,0.0,0.0,21.0,0.0,4,0.0,113.0,False,True,False,False,False
MAG_019,2,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,4,0.0,165.0,False,True,False,False,False
MAG_020,2,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,2,0.0,74.0,False,True,False,False,False
MAG_021,2,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,5,0.0,64.0,False,True,False,False,False
MAG_022,2,0.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,9,0.0,170.0,False,True,False,False,False
HOSP_001,1,6.0,6.0,7.0,0.0,0.0,0.0,0.0,5.0,8,0.0,47.0,True,False,False,False,False
HOSP_002,1,5.0,12.0,7.0,0.0,0.0,0.0,0.0,5.0,8,0.0,41.0,True,False,False,False,False
HOSP_003,1,6.0,12.0,4.0,0.0,0.0,0.0,0.0,8.0,7,0.0,57.0,True,False,False,False,False
HOSP_004,1,6.0,10.0,3.0,0.0,0.0,0.0,0.0,10.0,8,0.0,35.0,True,False,False,False,False
HOSP_005,1,6.0,9.0,8.0,0.0,0.0,0.0,0.0,9.0,9,0.0,25.0,True,False,False,False,False
HOSP_006,1,6.0,10.0,4.0,0.0,0.0,0.0,0.0,8.0,9,0.0,57.0,True,False,False,False,False
HOSP_007,1,6.0,12.0,8.0,0.0,0.0,0.0,0.0,5.0,9,0.0,70.0,True,False,False,False,False
HOSP_008,1,8.0,8.0,7.0,0.0,0.0,0.0,0.0,9.0,6,0.0,61.0,True,False,False,False,False
HOSP_009,1,8.0,8.0,3.0,0.0,0.0,0.0,0.0,7.0,7,0.0,71.0,True,False,False,False,False
HOSP_010,1,8.0,10.0,5.0,0.0,0.0,0.0,0.0,5.0,9,0.0,75.0,True,False,False,False,False
POWER_001,2,3.0,0.0,0.0,37.0,0.0,0.0,0.0,42.0,0,0.0,0.0,False,False,True,False,True
POWER_002,2,7.0,0.0,0.0,19.0,0.0,0.0,0.0,82.0,0,0.0,0.0,False,False,True,False,False
POWER_003,2,6.0,0.0,0.0,58.0,0.0,0.0,0.0,133.0,0,0.0,0.0,False,False,True,False,False
POWER_004,2,2.0,0.0,0.0,52.0,0.0,0.0,0.0,78.0,0,0.0,0.0,False,False,True,False,False
POWER_005,2,3.0,0.0,0.0,57.0,0.0,0.0,0.0,115.0,0,0.0,0.0,False,False,True,False,False
POWER_006,2,4.0,0.0,0.0,58.0,0.0,0.0,0.0,91.0,0,0.0,0.0,False,False,True,False,False
POWER_007,2,7.0,0.0,0.0,49.0,0.0,0.0,0.0,45.0,0,0.0,0.0,False,False,True,False,False
POWER_008,2,2.0,0.0,0.0,49.0,0.0,0.0,0.0,89.0,0,0.0,0.0,False,False,True,False,False
POWER_009,2,2.0,0.0,0.0,50.0,0.0,0.0,0.0,125.0,0,0.0,0.0,False,False,True,False,False
POWER_010,2,6.0,0.0,0.0,30.0,0.0,0.0,0.0,134.0,0,0.0,0.0,False,False,True,False,False
POWER_011,2,2.0,0.0,0.0,53.0,0.0,0.0,0.0,108.0,0,0.0,0.0,False,False,True,False,False
POWER_012,2,7.0,0.0,0.0,33.0,0.0,0.0,0.0,135.0,0,0.0,0.0,False,False,True,False,False
POWER_013,2,6.0,0.0,0.0,46.0,0.0,0.0,0.0,131.0,0,0.0,0.0,False,False,True,False,False
POWER_014,2,9.0,0.0,0.0,38.0,0.0,0.0,0.0,91.0,0,0.0,0.0,False,False,True,False,False
POWER_015,2,7.0,0.0,0.0,16.0,0.0,0.0,0.0,135.0,0,0.0,0.0,False,False,True,False,False
POWER_016,2,8.0,0.0,0.0,25.0,0.0,0.0,0.0,88.0,0,0.0,0.0,False,False,True,False,False
POWER_017,2,8.0,0.0,0.0,19.0,0.0,0.0,0.0,115.0,0,0.0,0.0,False,False,True,False,False
POWER_018,2,9.0,0.0,0.0,39.0,0.0,0.0,0.0,63.0,0,0.0,0.0,False,False,True,False,False
WATER_001,2,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,19,0.0,0.0,False,False,False,True,False
WATER_002,2,0.0,5.0,0.0,0.0,23.0,0.0,0.0,0.0,20,0.0,0.0,False,False,False,True,False
WATER_003,2,0.0,6.0,0.0,0.0,21.0,0.0,0.0,0.0,39,0.0,0.0,False,False,False,True,False
WATER_004,2,0.0,9.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,False,False,False,True,False
WATER_005,2,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,14,0.0,0.0,False,False,False,True,False
WATER_006,2,0.0,7.0,0.0,0.0,16.0,0.0,0.0,0.0,13,0.0,0.0,False,False,False,True,False
WATER_007,2,0.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,False,False,False,True,False
WATER_008,2,0.0,7.0,0.0,0.0,14.0,0.0,0.0,0.0,24,0.0,0.0,False,False,False,True,False
WATER_009,2,0.0,6.0,0.0,0.0,25.0,0.0,0.0,0.0,31,0.0,0.0,False,False,False,True,False
WATER_010,2,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,40,0.0,0.0,False,False,False,True,False
WATER_011,2,0.0,5.0,0.0,0.0,21.0,0.0,0.0,0.0,17,0.0,0.0,False,False,False,True,False
WATER_012,2,0.0,10.0,0.0,0.0,24.0,0.0,0.0,0.0,14,0.0,0.0,False,False,False,True,True
WATER_013,2,0.0,9.0,0.0,0.0,17.0,0.0,0.0,0.0,0,0.0,0.0,False,False,False,True,False
WATER_014,2,0.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,25,0.0,0.0,False,False,False,True,False
WATER_015,2,0.0,10.0,0.0,0.0,23.0,0.0,0.0,0.0,29,0.0,0.0,False,False,False,True,False
WATER_016,2,0.0,10.0,0.0,0.0,25.0,0.0,0.0,0.0,17,0.0,0.0,False,False,False,True,False
WATER_017,2,0.0,5.0,0.0,0.0,23.0,0.0,0.0,0.0,23,0.0,0.0,False,False,False,True,False
WATER_018,2,0.0,6.0,0.0,0.0,25.0,0.0,0.0,0.0,25,0.0,0.0,False,False,False,True,False
WATER_019,2,0.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,19,0.0,0.0,False,False,False,True,False
WATER_020,2,0.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,35,0.0,0.0,False,False,False,True,False
WATER_021,2,0.0,4.0,0.0,0.0,23.0,0.0,0.0,0.0,19,0.0,0.0,False,False,False,True,False
WATER_022,2,0.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,9,0.0,0.0,False,False,False,True,False
WATER_023,2,0.0,9.0,0.0,0.0,16.0,0.0,0.0,0.0,2,0.0,0.0,False,False,False,True,False
WATER_024,2,0.0,9.0,0.0,0.0,15.0,0.0,0.0,0.0,9,0.0,0.0,False,False,False,True,False
WATER_025,2,0.0,8.0,0.0,0.0,25.0,0.0,0.0,0.0,2,0.0,0.0,False,False,False,True,False
WATER_026,2,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,28,0.0,0.0,False,False,False,True,False
WATER_027,2,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,11,0.0,0.0,False,False,False,True,False
WATER_028,2,0.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,19,0.0,0.0,False,False,False,True,False
WATER_029,2,0.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,29,0.0,0.0,False,False,False,True,False
WATER_030,2,0.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,20,0.0,0.0,False,False,False,True,False
DATA_001,1,2.0,8.0,0.0,0.0,0.0,33.0,0.0,10.0,9,0.0,0.0,False,False,False,False,False
DATA_002,1,6.0,12.0,0.0,0.0,0.0,41.0,0.0,6.0,5,0.0,0.0,False,False,False,False,False
DATA_003,1,0.0,9.0,0.0,0.0,0.0,56.0,0.0,2.0,12,0.0,0.0,False,False,False,False,False
DATA_004,1,4.0,11.0,0.0,0.0,0.0,40.0,0.0,7.0,6,0.0,0.0,False,False,False,False,False
DATA_005,1,6.0,12.0,0.0,0.0,0.0,33.0,0.0,2.0,6,0.0,0.0,False,False,False,False,False
DATA_006,1,4.0,10.0,0.0,0.0,0.0,34.0,0.0,8.0,10,0.0,0.0,False,False,False,False,False
DATA_007,1,1.0,11.0,0.0,0.0,0.0,34.0,0.0,1.0,11,0.0,0.0,False,False,False,False,False
DATA_008,1,3.0,9.0,0.0,0.0,0.0,38.0,0.0,7.0,7,0.0,0.0,False,False,False,False,False
DATA_009,1,5.0,9.0,0.0,0.0,0.0,46.0,0.0,2.0,5,0.0,0.0,False,False,False,False,False
DATA_010,1,3.0,11.0,0.0,0.0,0.0,27.0,0.0,3.0,5,0.0,0.0,False,False,False,False,False
DATA_011,1,3.0,12.0,0.0,0.0,0.0,26.0,0.0,8.0,5,0.0,0.0,False,False,False,False,False
DATA_012,1,6.0,8.0,0.0,0.0,0.0,22.0,0.0,4.0,6,0.0,0.0,False,False,False,False,False
DATA_013,1,6.0,8.0,0.0,0.0,0.0,53.0,0.0,9.0,12,0.0,0.0,False,False,False,False,False
DATA_014,1,4.0,11.0,0.0,0.0,0.0,42.0,0.0,3.0,8,0.0,0.0,False,False,False,False,False
DATA_015,1,0.0,9.0,0.0,0.0,0.0,27.0,0.0,7.0,10,0.0,0.0,False,False,False,False,False
DATA_016,1,4.0,9.0,0.0,0.0,0.0,36.0,0.0,0.0,12,0.0,0.0,False,False,False,False,False
DATA_017,1,5.0,11.0,0.0,0.0,0.0,40.0,0.0,9.0,14,0.0,0.0,False,False,False,False,False
DATA_018,1,3.0,11.0,0.0,0.0,0.0,41.0,0.0,6.0,8,0.0,0.0,False,False,False,False,False
MAG_001,2,0.0,5.0,0.0,0.0,0.0,0.0,24.0,0.0,7,0.0,221.0,False,True,False,False,False
MAG_002,2,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,5,0.0,126.0,False,True,False,False,False
MAG_003,2,0.0,4.0,0.0,0.0,0.0,0.0,23.0,0.0,8,0.0,65.0,False,True,False,False,False
MAG_004,2,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,8,0.0,121.0,False,True,False,False,False
MAG_005,2,0.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,1,0.0,149.0,False,True,False,False,False
MAG_006,2,0.0,5.0,0.0,0.0,0.0,0.0,14.0,0.0,5,0.0,86.0,False,True,False,False,False
MAG_007,2,0.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,9,0.0,162.0,False,True,False,False,False
MAG_008,2,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,10,0.0,268.0,False,True,False,False,False
MAG_009,2,0.0,5.0,0.0,0.0,0.0,0.0,23.0,0.0,1,0.0,186.0,False,True,False,False,False
MAG_010,2,0.0,5.0,0.0,0.0,0.0,0.0,19.0,0.0,3,0.0,72.0,False,True,False,False,False
MAG_011,2,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,9,0.0,178.0,False,True,False,False,False
MAG_012,2,0.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,3,0.0,107.0,False,True,False,False,True
MAG_013,2,0.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,1,0.0,124.0,False,True,False,False,False
MAG_014,2,0.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,10,0.0,96.0,False,True,False,False,False
MAG_015,2,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,4,0.0,70.0,False,True,False,False,False
MAG_016,2,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,2,0.0,91.0,False,True,False,False,False
MAG_017,2,0.0,5.0,0.0,0.0,0.0,0.0,19.0,0.0,6,0.0,295.0,False,True,False,False,False
MAG_018,2,0.0,5.0,0.0,0.0,0.0,0.0,20.0,0.0,6,0.0,287.0,False,True,False,False,False
MAG_019,2,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,1,0.0,87.0,False,True,False,False,False
MAG_020,2,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,9,0.0,110.0,False,True,False,False,False
MAG_021,2,0.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,2,0.0,201.0,False,True,False,False,False
MAG_022,2,0.0,6.0,0.0,0.0,0.0,0.0,20.0,0.0,9,0.0,91.0,False,True,False,False,False
HOSP_001,1,5.0,9.0,9.0,0.0,0.0,0.0,0.0,5.0,8,0.0,53.0,True,False,False,False,False
HOSP_002,1,3.0,11.0,7.0,0.0,0.0,0.0,0.0,6.0,9,0.0,52.0,True,False,False,False,False
HOSP_003,1,8.0,12.0,6.0,0.0,0.0,0.0,0.0,9.0,8,0.0,47.0,True,False,False,False,False
HOSP_004,1,7.0,9.0,4.0,0.0,0.0,0.0,0.0,6.0,5,0.0,70.0,True,False,False,False,False
HOSP_005,1,5.0,6.0,8.0,0.0,0.0,0.0,0.0,9.0,10,0.0,33.0,True,False,False,False,False
